"user_id","ts","impression_time","deal_id","swipe_direction"
"10153719210054","1534601232873","10909","40000041","SWIPED_OUT"
"10134030007586","1534581337","0","40000031","SWIPED_OUT"
"10153747215666","1534603732006","2968","20000026","SWIPED_IN"
"10160379451194","1534608245","0","40000022","SWIPED_OUT"
"10128184674056","1534636825741","3634","40000016","SWIPED_IN"
"10128184674056","1534636859390","1005","40000012","SWIPED_OUT"
"10128184674056","1534636862609","2211","40000014","SWIPED_OUT"
"10128184674056","1534636866297","881","40000018","SWIPED_OUT"
"10128184674056","1534636871947","1506","40000052","SWIPED_OUT"
"10134012147603","1534646490389","6993","40000011","SWIPED_OUT"
"10134012147603","1534674452529","7211","40000014","SWIPED_OUT"
"10134018256604","1534675027636","1312","20000043","SWIPED_OUT"
"10128184674056","1534636858398","1948","40000011","SWIPED_OUT"
"10128184674056","1534636865426","1503","40000017","SWIPED_OUT"
"10128184674056","1534636868945","882","40000036","SWIPED_OUT"
"10128184674056","1534636870462","705","40000038","SWIPED_OUT"
"10134012147603","1534646483386","14151","40000010","SWIPED_OUT"
"10134012147603","1534674450714","8186","40000013","SWIPED_OUT"
"10134012147603","1534674490256","6635","40000017","SWIPED_OUT"
"10134018256604","1534675003924","3609","40000007","SWIPED_OUT"
"10134018256604","1534675011424","4282","40000009","SWIPED_OUT"
"10134018256604","1534675013211","1878","40000010","SWIPED_OUT"
"10134018256604","1534675017979","3304","40000013","SWIPED_OUT"
"10134018256604","1534675019144","1498","40000014","SWIPED_OUT"
"10128184674056","1534636856533","5793","40000010","SWIPED_IN"
"10128184674056","1534636863921","647","40000016","SWIPED_OUT"
"10128184674056","1534636868056","849","40000035","SWIPED_OUT"
"10134012147603","1534674490023","7556","40000016","SWIPED_OUT"
"10134018256604","1534675000258","4902","40000006","SWIPED_OUT"
"10134018256604","1534675014256","1045","40000012","SWIPED_OUT"
"10134018256604","1534675020590","1512","40000016","SWIPED_OUT"
"10134018256604","1534675026404","4478","40000018","SWIPED_OUT"
"10128184674056","1534636860326","910","40000013","SWIPED_OUT"
"10128184674056","1534636863737","750","40000015","SWIPED_OUT"
"10128184674056","1534636867207","911","40000034","SWIPED_OUT"
"10128184674056","1534636869731","794","40000037","SWIPED_OUT"
"10134012147603","1534646553112","62830","40000012","SWIPED_OUT"
"10134012147603","1534674455471","11819","40000015","SWIPED_OUT"
"10134018256604","1534675007157","3221","40000008","SWIPED_OUT"
"10134018256604","1534675021849","1279","40000017","SWIPED_OUT"
"10134012147603","1534679195144","9946","40000018","SWIPED_OUT"
"10134012147603","1534679229787","34752","20000043","SWIPED_IN"
"10134012147603","1534679305069","46499","40000039","SWIPED_IN"
"10134012147603","1534679314183","8075","40000040","SWIPED_OUT"
"10134012147603","1534679323677","10628","40000010","SWIPED_OUT"
"10134012147603","1534679325938","2257","40000011","SWIPED_OUT"
"10134012147603","1534679327532","1604","40000012","SWIPED_OUT"
"10134012147603","1534679328477","946","40000013","SWIPED_OUT"
"10134012147603","1534679329387","900","40000014","SWIPED_OUT"
"10134012147603","1534679330587","1209","40000015","SWIPED_OUT"
"10134012147603","1534679331277","673","40000016","SWIPED_OUT"
"10134012147603","1534679333022","1719","40000017","SWIPED_OUT"
"10134012147603","1534679336579","3594","40000018","SWIPED_OUT"
"10134012147603","1534679338525","1950","40000040","SWIPED_OUT"
"10134012147603","1534679420055","81435","40000019","SWIPED_OUT"
"10134012147603","1534679463105","42962","40000005","SWIPED_OUT"
"10134012147603","1534679474585","11528","40000006","SWIPED_OUT"
"10134012147603","1534679487211","12663","40000007","SWIPED_OUT"
"10134012147603","1534679501537","14304","40000008","SWIPED_OUT"
"10134012147603","1534679505841","3302","40000009","SWIPED_OUT"
"10134012147603","1534679535448","30622","40000020","SWIPED_OUT"
"10134012147603","1534679553268","17779","40000021","SWIPED_OUT"
"10153733182414","1534659737","0","40000018","SWIPED_OUT"
"10134012147603","1534693642159","9752","20000043","SWIPED_IN"
"10134012147603","1534693643903","1788","40000039","SWIPED_IN"
"10134012147603","1534693664987","20903","20000038","SWIPED_OUT"
"10134012147603","1534693685468","20518","40000022","SWIPED_OUT"
"10134012147603","1534693700846","15435","40000023","SWIPED_OUT"
"10134012147603","1534693717389","16589","40000025","SWIPED_OUT"
"10134012147603","1534693718475","1129","40000026","SWIPED_OUT"
"10134012147603","1534693720948","2463","40000027","SWIPED_OUT"
"10134012147603","1534693721576","528","40000028","SWIPED_OUT"
"10134012147603","1534693722977","1066","40000024","SWIPED_OUT"
"10134012147603","1534693726034","3495","40000040","SWIPED_OUT"
"10134012147603","1534693727053","979","40000010","SWIPED_OUT"
"10134012147603","1534693728658","1615","40000011","SWIPED_OUT"
"10134012147603","1534693729488","677","40000012","SWIPED_OUT"
"10134012147603","1534693730356","669","40000013","SWIPED_OUT"
"10134012147603","1534693731338","1192","40000014","SWIPED_OUT"
